instances,feature_DCP,feature_TD_P,feature_CL,algo_bagging,algo_logistic_regression,algo_random_forest,algo_svc_linear
6542,0.03365187313126572,1.0,0.03356095869280151,0.030396889245548547,0.15013977855872457,0.02163110636644521,0.2563031507573894
6543,0.03365187313126572,1.0,0.03356097212198328,0.02235043972472344,0.35553949880556857,0.10121582569384176,0.43025751551502894
6544,0.03365187313126572,1.0,0.033561166260101194,0.026207496988870364,0.187466074044522,0.019819519203241313,0.2776424100452477
6545,0.03365187313126572,1.0,0.033560992897004316,0.02235043972472344,0.31421724424185166,0.03223247399699029,0.42139136965471047
6546,0.03365187313126572,1.0,0.033560973571345576,0.02258970442966468,0.29984415964093175,0.026381160674343578,0.3193357392445741
6547,0.03365187313126572,1.0,0.033560960439377396,0.02235043972472344,0.2592203472567648,0.03557502993507547,0.3991019598928225
6548,0.03365187313126572,1.0,0.033560959580166805,0.021454416295822676,0.2154018727189431,0.025326501563356803,0.270636200094822
6549,0.03365187313126572,1.0,0.03356095881414678,0.021454416295822676,0.20172653306122962,0.022375489340806062,0.26882798550251047
6550,0.03365187313126572,1.0,0.033560960119703,0.022710681125395017,0.2366469504735256,0.028642985249654387,0.3727995191672805
6551,0.03365187313126572,1.0,0.03356097141280667,0.021454416295822676,0.21963490214644416,0.02108371636015239,0.2831263202197477
6552,0.03365187313126572,1.0,0.03356098745854186,0.025103232028986143,0.19536293301871124,0.026857621077872,0.1909332804969084
6553,0.03365187313126572,1.0,0.03356095884734678,0.02258970442966468,0.13175819574165434,0.02002938547205646,0.24317381848381794
6554,0.03365187313126572,1.0,0.03356096081275839,0.19830295917887708,0.26476667576243923,0.12567952587063358,0.25046067156063134
6555,0.03365187313126572,1.0,0.03356096080838167,0.022710681125395017,0.2245148147465119,0.02305470645477442,0.3663220494993111
6556,0.03365187313126572,1.0,0.033561024630816894,0.023563916628466998,0.26550601421508363,0.028417909076430922,0.38752490410888096
6557,0.03365187313126572,1.0,0.03356095915051138,0.022710681125395017,0.16723986962677817,0.020925118219256158,0.3368280877162884
6558,0.03365187313126572,1.0,0.03356095877211529,0.021454416295822676,0.1743570112761998,0.021268731823720546,0.2519459108025793
6559,0.03365187313126572,1.0,0.03356096260885,0.02235043972472344,0.25392745315228193,0.026722607174869215,0.3995217270495768
6560,0.03365187313126572,1.0,0.033560958775741834,0.02258970442966468,0.15854019764142072,0.020190475794859913,0.2589730430722502
6561,0.03365187313126572,1.0,0.03356097607058828,0.02258970442966468,0.2601707191257456,0.03146392345930418,0.3010391748111072
6562,0.03365187313126572,1.0,0.033560958824153,0.02258970442966468,0.14275343917227176,0.019630644217141304,0.25105670574800193
6563,0.03365187313126572,1.0,0.033560991504694715,0.022710681125395017,0.19989974144695152,0.021322534192987148,0.35373699518497476
6564,0.03365187313126572,1.0,0.03356096426626076,0.021454416295822676,0.2586562001980455,0.032453642373074895,0.2925582568615492
6565,0.03365187313126572,1.0,0.03356095869280118,0.022710681125395017,0.08878386286064972,0.020556015248443492,0.27888620059131514
6566,0.03365187313126572,1.0,0.03356099103573851,0.59490689220008,0.39889290827870755,0.7230647446897923,0.35191495984698823
6567,0.03365187313126572,1.0,0.03356099393175882,0.2753760467762976,0.23526880549837348,0.09792063812801127,0.3935059525645122
6568,0.03365187313126572,1.0,0.03356098516842132,0.02235043972472344,0.1783157250228452,0.021581570189915834,0.3682920245895193
6569,0.03365187313126572,1.0,0.033560959733900164,0.021454416295822676,0.21955637099609698,0.024958164699748497,0.2728358589543223
6570,0.03365187313126572,1.0,0.03356095998855557,0.022710681125395017,0.23344389187744252,0.026818105191110348,0.3714929030261307
6571,0.03365187313126572,1.0,0.03356101890293384,0.021454416295822676,0.230720125689722,0.021440047717397298,0.27538781328116974
6572,0.03365187313126572,1.0,0.03356096454221258,0.508087889904825,0.272604120332901,0.4831249864832618,0.31123296923655663
6573,0.03365187313126572,1.0,0.0335609589570679,0.021926453818468666,0.1330443641403014,0.02244129709285417,0.13087060277734214
6574,0.03365187313126572,1.0,0.033560959041205485,0.02235043972472344,0.19985769223742583,0.021442275751805368,0.3778025974439767
6575,0.03365187313126572,1.0,0.03356095877031917,0.021926453818468666,0.10502589378785301,0.020355572394865636,0.10331317433836032
6576,0.03365187313126572,1.0,0.03356095892871036,0.02235043972472344,0.1392407595713104,0.021494170439234166,0.35262474736832766
6577,0.03365187313126572,1.0,0.03356095879600152,0.021926453818468666,0.11173083300872545,0.020236115879805103,0.11073822547835842
6578,0.03365187313126572,1.0,0.033560960351367575,0.0550044262400828,0.2563571635677322,0.03694757680767828,0.29248434109121374
6579,0.03365187313126572,1.0,0.033560959820640446,0.021454416295822676,0.24381745037789543,0.02347710401140055,0.2862900739040332
6580,0.03365187313126572,1.0,0.03356096214402504,0.15823912880762375,0.2779411040679022,0.08920631070468024,0.30279598155784226
6581,0.03365187313126572,1.0,0.033560959454443706,0.028217091742193046,0.19831855341873314,0.02482107223316472,0.3548663653042986
6582,0.03365187313126572,1.0,0.03356095998009523,0.02156163062554676,0.2856354224630813,0.026455413782111723,0.3124043248638124
6583,0.03365187313126572,1.0,0.033561038948811794,0.05141230381385713,0.3017689373985194,0.05469901220344684,0.2826472871331801
6584,0.03365187313126572,1.0,0.03356095911872692,0.032025888235760684,0.18115130731632517,0.028339515653726353,0.3467796544244262
6585,0.03365187313126572,1.0,0.03356095941262949,0.02258970442966468,0.2164732475165375,0.02267365011531367,0.28555007159142975
6586,0.03365187313126572,1.0,0.03356095888954225,0.03612532590954609,0.20589162595076285,0.03186417373280053,0.3571650848696057
6587,0.03365187313126572,1.0,0.03356095979255869,0.022710681125395017,0.20816031437795893,0.023944709356893554,0.35928545457430566
6588,0.03365187313126572,1.0,0.033560958996988854,0.02235043972472344,0.1620465950379503,0.021253075652353293,0.36422718176839414
6589,0.03365187313126572,1.0,0.03356099044516736,0.022678637522843458,0.23098517521741854,0.025764288655636274,0.3919698868087721
6590,0.03365187313126572,1.0,0.033560971070287327,0.021454416295822676,0.1854066695681458,0.021052999636083973,0.26076720240428924
6591,0.03365187313126572,1.0,0.03356097512039724,0.02258970442966468,0.22201469943875327,0.02394333850438774,0.28727696163076066
6592,0.03365187313126572,1.0,0.033572641738392583,0.022438641974929147,0.2451507265792681,0.027096092042921537,0.2920657828687957
6593,0.03365187313126572,1.0,0.03356095943774151,0.021926453818468666,0.17696654446413176,0.021833863714282222,0.17497371051393515
6594,0.03365187313126572,1.0,0.03356095883088628,0.02235043972472344,0.11608747346078155,0.020944458900922974,0.34178012950932257
6595,0.03365187313126572,1.0,0.033560958692803844,0.02481932160188352,0.2703186006847926,0.04420910561486822,0.30083274254433756
6596,0.03365187313126572,1.0,0.033560959002772006,0.02258970442966468,0.13625404636596314,0.019901274756799633,0.24758306509183614
6597,0.03365187313126572,1.0,0.03356096085742222,0.03002696429841474,0.2695232288963467,0.04096401558748932,0.24496669228358223
6598,0.03365187313126572,1.0,0.03356095908686252,0.02258970442966468,0.17871299265999935,0.022382664583234593,0.26626507309963715
6599,0.03365187313126572,1.0,0.03356095992284169,0.03318415674109806,0.22378237738589024,0.025244808907200565,0.27505105147364206
6600,0.03365187313126572,1.0,0.033560959493613485,0.022710681125395017,0.19969830685343276,0.023895819587810462,0.35549487964758036
6601,0.03365187313126572,1.0,0.03356097672693181,0.021926453818468666,0.22933124860342236,0.023661070920154254,0.20687351358131073
6602,0.03365187313126572,1.0,0.03356105769706952,0.022710681125395017,0.25179445693422814,0.02234441440362879,0.3768737424555155
6603,0.03365187313126572,1.0,0.033560964062197884,0.022710681125395017,0.26272599062366775,0.027770690289649732,0.3788506643512638
6604,0.03365187313126572,1.0,0.03356095883088628,0.022710681125395017,0.13087519266711747,0.02063894493019957,0.31674225605155565
6605,0.9838042729152309,0.16666666666666666,0.947372128752145,4.507120598915848,3.361398322186172,5.060320002889021,3.666093983127068
6606,0.03365187313126572,1.0,0.033561024630816894,0.021454416295822676,0.27239095324890644,0.02624839258748931,0.3034087798517973
6607,0.03365187313126572,1.0,0.033560961573313564,0.02258970442966468,0.25913438062871336,0.03923999128672592,0.3036353530790815
6608,0.03365187313126572,1.0,0.033564655857061476,0.04052340791675714,0.24227645873040504,0.028078518191154655,0.38565433546208966
6609,0.03365187313126572,1.0,0.033560960351367575,0.0550044262400828,0.2563571635677322,0.03694757680767828,0.29248434109121374
6610,0.03365187313126572,1.0,0.03356095910241996,0.021926453818468666,0.12681696502783543,0.020240651919176907,0.12384199972927781
6611,0.03365187313126572,1.0,0.033560959733900164,0.021454416295822676,0.21955637099609698,0.024958164699748497,0.2728358589543223
6612,0.03365187313126572,1.0,0.03356095879600152,0.021926453818468666,0.11173083300872545,0.020236115879805103,0.11073822547835842
6613,0.03365187313126572,1.0,0.0335609625678891,0.05874812340257411,0.2506917521668239,0.048023359886994,0.28867260181935644
6614,0.03365187313126572,1.0,0.03356098072978708,0.05051612809945019,0.25867035892449286,0.03253071497339743,0.3995896571476887
6615,0.03365187313126572,1.0,0.03356098279395314,0.021454416295822676,0.25329699788555676,0.023311440563337473,0.29703888048337507
6616,0.03365187313126572,1.0,0.03356096055162494,0.021454416295822676,0.3018631671417254,0.031071622516900106,0.3199214112541565
6617,0.03365187313126572,1.0,0.033560958792757445,0.021454416295822676,0.18011041603432548,0.02189007191294827,0.2553979558353854
6618,0.03365187313126572,1.0,0.03356096015627452,0.03818078524490842,0.21545694042035507,0.026771153185955313,0.36246987375991235
6619,0.03365187313126572,1.0,0.033560976695308,0.022938537780346064,0.2907006080688765,0.02629400634918796,0.2634622607631002
6620,0.03365187313126572,1.0,0.03356096039273626,0.14386901129446095,0.26965161283731054,0.052745431238278864,0.3088781302430665
6621,0.03365187313126572,1.0,0.03356688332786495,0.024641809511555823,0.38824501639825804,0.03582243498215808,0.4443933085738306
6622,0.03365187313126572,1.0,0.03356095869283271,0.22428844170199705,0.14615492564855673,0.030668348702415332,0.2509572805089045
6623,0.03365187313126572,1.0,0.033560958692801846,0.021926453818468666,0.12079923700911165,0.020415914345406627,0.12847931051471692
6624,0.03365187313126572,1.0,0.033560958775741834,0.02235043972472344,0.1563653289365139,0.02110309816104256,0.35886280476801774
6625,0.03365187313126572,1.0,0.033560965750654925,0.02235043972472344,0.19442799898363733,0.02124544246007579,0.382347903946406
6626,0.03365187313126572,1.0,0.03356097235031519,0.0456967313305795,0.2121678082173459,0.035538730159355325,0.392816473558097
6627,0.03365187313126572,1.0,0.033560959269469004,0.02258970442966468,0.16683408537351474,0.019847783714775635,0.2662576781607035
6628,0.03365187313126572,1.0,0.033560959493613485,0.02235043972472344,0.20434428911501654,0.024001304489625865,0.3790677131802446
6629,0.03365187313126572,1.0,0.03356096343045334,0.05692561856431533,0.3019905549863912,0.06397530255223638,0.4125099269077264
6630,0.03365187313126572,1.0,0.03356095880445631,0.021454416295822676,0.13855774407861576,0.02151958820617005,0.23493130934493153
6631,0.03365187313126572,1.0,0.033571543078914856,1.7378448785867209,0.2152201480203562,1.5790384843020975,0.2753950953940805
6632,0.03365187313126572,1.0,0.03356095892871036,0.02235043972472344,0.1392407595713104,0.021494170439234166,0.35262474736832766
6633,0.03365187313126572,1.0,0.033560959084197206,0.022710681125395017,0.1509416869005311,0.02179496371735109,0.3283333771915792
6634,0.03365187313126572,1.0,0.03356095888954225,0.02258970442966468,0.19987924862096995,0.02248397420261999,0.28137733149238364
6635,0.03365187313126572,1.0,0.03356095903326761,0.021454416295822676,0.18703343903515962,0.02590974949909411,0.254972855041529
6636,0.03365187313126572,1.0,0.033560961573313564,0.02882881286981029,0.2811580336946109,0.06221034297760111,0.40615554319351904
6637,0.03365187313126572,1.0,0.033560961186587135,0.021926453818468666,0.2294361446331125,0.02043714635346831,0.21870432649894417
6638,0.03365187313126572,1.0,0.033561018027409184,0.021926453818468666,0.1858324014572597,0.023517016054020994,0.17550751088353542
6639,0.03365187313126572,1.0,0.03356097607150155,0.021454416295822676,0.265552251507379,0.023436845110547,0.30416325842796493
6640,0.03365187313126572,1.0,0.03356095946842086,0.02258970442966468,0.21920086743129047,0.02267365011531367,0.2867668246038235
6641,0.03365187313126572,1.0,0.03359185246707974,0.45771897175876236,0.38904961613974187,0.11111397511335727,0.43721884388900556
6642,0.03365187313126572,1.0,0.03356096053348756,0.07002149884856507,0.2595792617148466,0.04064961919260893,0.29405082674070027
6643,0.03365187313126572,1.0,0.033560958855294754,0.02850204079479393,0.13262093357968796,0.024172071508209676,0.24370204749366284
6644,0.03365187313126572,1.0,0.03356095964035899,0.021454416295822676,0.2377529745214212,0.023156445232548905,0.28323563873928803
6645,0.03365187313126572,1.0,0.03356097350450604,0.09337955803154648,0.25307341566580366,0.0928769277397766,0.38361594598617765
6646,0.03365187313126572,1.0,0.03356095879048582,0.02235043972472344,0.11699857444692967,0.020853627628535314,0.3401645078535299
6647,0.03365187313126572,1.0,0.033560958764373594,0.02235043972472344,0.10822683590120097,0.020853627628535314,0.33474635158686084
6648,0.03365187313126572,1.0,0.03356095931310643,0.021454416295822676,0.1991501829255911,0.021891999095284987,0.26779656108630134
6649,0.03365187313126572,1.0,0.03356095938336634,0.03110808660868948,0.19558487826207047,0.0249657431010053,0.3536121137033186
6650,0.03365187313126572,1.0,0.033560958804520036,0.021454416295822676,0.13177719714956485,0.021174700230857938,0.2292476562286138
6651,0.03365187313126572,1.0,0.03356095907227785,0.021454416295822676,0.19069149140980374,0.025996052256477265,0.25706090114392
6652,0.03365187313126572,1.0,0.03356095878275722,0.022710681125395017,0.13420117916341995,0.020595832143240265,0.3186200047703076
6653,0.03365187313126572,1.0,0.03356114558005352,0.0271620160785677,0.3028889188154743,0.03053224684568829,0.2839023931243466
6654,0.03365187313126572,1.0,0.03356095876550047,0.02258970442966468,0.1555028898908421,0.020208672589750603,0.2573044581245974
6655,0.03365187313126572,1.0,0.03356096125623398,0.029660712914511722,0.275362781450845,0.04141769839100069,0.25099371832977546
6656,0.03365187313126572,1.0,0.03356095869280118,0.021454416295822676,0.12566807148314302,0.021107827859084684,0.22082648525391319
6657,0.03365187313126572,1.0,0.033560958951092124,0.02258970442966468,0.13409999706831469,0.01966057331939081,0.24776846306300346
6658,0.03365187313126572,1.0,0.0335657291603535,0.2477571432800317,0.411338058576436,1.190326869516398,0.3915255590746446
6659,0.03365187313126572,1.0,0.033560960052020694,0.044732502100494315,0.23769028320992866,0.03208914420920704,0.2947852661882464
6660,0.03365187313126572,1.0,0.03356095919319613,0.02258970442966468,0.1435291434010684,0.019949714090819397,0.25190518361980385
6661,0.03365187313126572,1.0,0.03356118147385434,0.021454416295822676,0.2363330328522371,0.021975488303108425,0.2909326810822919
6662,0.03365187313126572,1.0,0.03356095888255928,0.022710681125395017,0.15041183503561797,0.021049340013131676,0.3279109306577101
6663,0.03365187313126572,1.0,0.0335609599290142,0.0356801147905739,0.24690062314917358,0.04040384261789063,0.28782793316849253
6664,0.03365187313126572,1.0,0.033560958781688854,0.02258970442966468,0.11416836084158712,0.019834208825993037,0.23347520689462165
6665,0.03365187313126572,1.0,0.03356236073614027,0.022710681125395017,0.17558555861119465,0.020556015248443492,0.34449945169828017
6666,0.03365187313126572,1.0,0.03356095869280151,0.026207496988870364,0.09844096034577147,0.027085586796819584,0.22572631266051127
6667,0.03365187313126572,1.0,0.03356096350091653,0.022710681125395017,0.24365418414914242,0.02858988386213899,0.37412807257141517
6668,0.03365187313126572,1.0,0.03356097882607989,0.050998627645329773,0.31319684246464774,0.10898661387729336,0.41642695516469275
6669,0.03365187313126572,1.0,0.03356096058821745,0.021926453818468666,0.26099302219055576,0.035358467521432076,0.24643587565111294
6670,0.03365187313126572,1.0,0.03356096111385454,0.030893224556878845,0.25325251749537786,0.03937811929429485,0.3793895664583072
6671,0.03365187313126572,1.0,0.03356095979255869,0.021454416295822676,0.22095704897325372,0.024799324072037596,0.27357252679428884
6672,0.03365187313126572,1.0,0.033560969048439526,0.029789463533023253,0.27338878809725886,0.023153539900121034,0.2736291172535274
6673,0.03365187313126572,1.0,0.03356101654757604,0.07882747856630776,0.2865827036478303,0.02652146391304514,0.311275056570427
6674,0.03365187313126572,1.0,0.033560960439377396,0.03746087063827414,0.2431700905432092,0.04360872615721153,0.37542412680206594
6675,0.03365187313126572,1.0,0.033560966435344675,0.021454416295822676,0.21456942237761914,0.02257594338784694,0.2831484763649393
6676,0.03365187313126572,1.0,0.0335609588717376,0.02258970442966468,0.19736903129665873,0.020184210127107045,0.2801803889381914
6677,0.03365187313126572,1.0,0.03356096039273626,0.16548353023904144,0.2572665237270456,0.07436695777606635,0.24246822272507032
6678,0.03365187313126572,1.0,0.03356096537399511,0.04533952613366391,0.19246899050235936,0.03342294011818168,0.18752282159072367
6679,0.03365187313126572,1.0,0.03356096074196635,0.02733569109610017,0.2663609110818954,0.05508830189643729,0.401442007502114
6680,0.03365187313126572,1.0,0.03356096074196635,0.028295335341501235,0.2676008234688127,0.04221653052375679,0.24298624470272848
6681,0.03365187313126572,1.0,0.03356096188895663,0.021454416295822676,0.2281649648191296,0.02398909236080704,0.2872723094121968
6682,0.03365187313126572,1.0,0.033560960439377396,0.10396413361900014,0.2451620672106574,0.03792368042586078,0.2979202517479102
6683,0.03365187313126572,1.0,0.033560959454443706,0.027814981188098317,0.20244862186449702,0.024223383550444958,0.37832225942207764
6684,0.03365187313126572,1.0,0.033560996217978145,0.023468502534215733,0.310653701131846,0.02326410474204053,0.4180834681242962
6685,0.03365187313126572,1.0,0.033560962853584675,0.021454416295822676,0.2522671784401885,0.03525288327601739,0.2894461540021354
6686,0.03365187313126572,1.0,0.0335609599290142,0.030048358688017418,0.23185683991037423,0.028114454415698053,0.37084101424104704
6687,0.03365187313126572,1.0,0.03356095899024358,0.021926453818468666,0.15255490503733127,0.020222381719584504,0.1523797208554878
6688,0.03365187313126572,1.0,0.033560969563683374,0.021454416295822676,0.22902281167231875,0.022572258822642712,0.28459877160812225
6689,0.03365187313126572,1.0,0.033560963752140904,0.02258970442966468,0.2737993994159076,0.03282869943184499,0.30944402711719127
6690,0.03365187313126572,1.0,0.033560960532975526,0.021454416295822676,0.22154833596560086,0.022106153641907995,0.27979458383203504
6691,0.03365187313126572,1.0,0.03356095938706627,0.021454416295822676,0.22602383587370256,0.02310077633338233,0.27721128500650016
6692,0.03365187313126572,1.0,0.033560966251994895,0.021926453818468666,0.26434026267760674,0.02305871309145133,0.24652129828986086
6693,0.03365187313126572,1.0,0.03356096214402504,0.44459416099604504,0.26370044864331643,0.19478545335561942,0.38338938261548167
6694,0.03365187313126572,1.0,0.033560959351122244,0.022710681125395017,0.19423087222284757,0.024881012111282217,0.35298637487628415
6695,0.03365187313126572,1.0,0.03356095895290856,0.021926453818468666,0.1491264807446418,0.020222381719584504,0.1485463052473657
6696,0.03365187313126572,1.0,0.03356106484753574,0.022710681125395017,0.2782447813490875,0.029274828698443014,0.3922765198157832
6697,0.03365187313126572,1.0,0.03356099735354423,0.6157215069535354,0.4058167721722356,1.0227283842224073,0.35409630458432517
6698,0.03365187313126572,1.0,0.033576463659521494,0.03234927270397021,0.24517846627086914,0.0231134862902265,0.38039798346132236
6699,0.03365187313126572,1.0,0.033560963174900316,0.021454416295822676,0.1712321185547668,0.02129257166774681,0.25222584610101717
6700,0.03365187313126572,1.0,0.033560959654122646,0.02235043972472344,0.19569544564935715,0.02111264001943399,0.3789029432971293
6701,0.03365187313126572,1.0,0.03356096034241707,0.02235043972472344,0.23048042960932613,0.024538379854336587,0.3888688832436335
6702,0.03365187313126572,1.0,0.03356096971005351,0.04679981419205637,0.25058946058565723,0.024015487650484498,0.29864478608266
6703,0.03365187313126572,1.0,0.03356095884891297,0.022710681125395017,0.19888770875569428,0.02098852033861764,0.35401949662131493
6704,0.03365187313126572,1.0,0.03356096871127168,0.022710681125395017,0.20633227937876977,0.02364509347440451,0.3631877599495456
6705,0.03365187313126572,1.0,0.9473721287515094,0.037942261394426066,0.24124492996290467,0.03557986240536,0.3003544544914044
6706,0.03365187313126572,1.0,0.03356096086554439,0.021926453818468666,0.17586037595642331,0.020207471580811282,0.16665596443677294
6707,0.03365187313126572,1.0,0.033560959156655024,0.021926453818468666,0.16328234317517365,0.02097953422617727,0.16443565026738302
6708,0.03365187313126572,1.0,0.03356095915713442,0.02258970442966468,0.171007946028827,0.02167836934487127,0.26666419329565866
6709,0.03365187313126572,1.0,0.033560958745755154,0.021926453818468666,0.09420149813849012,0.02028610017519303,0.09144390551566717
6710,0.03365187313126572,1.0,0.03356095878496179,0.02258970442966468,0.11492243124994524,0.019834208825993037,0.23398474036342984
6711,0.03365187313126572,1.0,0.03359041361786219,0.044447051754717505,0.2391579467686976,0.04335802909737805,0.2920067125263642
6712,0.03365187313126572,1.0,0.03356096778979234,0.02235043972472344,0.13834512583769978,0.02176860162432651,0.35239591242716783
6713,0.03365187313126572,1.0,0.03356145579683112,0.7496797369802652,0.4717632278672345,0.7646658409404054,0.4587449174527072
6714,0.03365187313126572,1.0,0.03356096074196635,0.02824407414973612,0.24974399604975558,0.03554680524431835,0.29981494915599755
6715,0.03365187313126572,1.0,0.033560959279034575,0.022710681125395017,0.20347683439885794,0.022795058781809492,0.35863384444155966
6716,0.03365187313126572,1.0,0.03356095960174954,0.02235043972472344,0.22807650401682933,0.024987442651960255,0.38832821206621304
6717,0.03365187313126572,1.0,0.03356095883589305,0.021926453818468666,0.1899741359240216,0.02067199117510969,0.179196694606858
6718,0.03365187313126572,1.0,0.03356107133539765,0.05295627928456428,0.2552186377443597,0.029590361848504255,0.3781959336458711
6719,0.03365187313126572,1.0,0.03356095938706627,0.021926453818468666,0.22493423292615347,0.022340966946441807,0.1995336524617439
6720,0.03365187313126572,1.0,0.03356096111385454,0.030645116845146134,0.2736725375878027,0.05440331253430183,0.40379319304571765
6721,0.03365187313126572,1.0,0.03356095882436738,0.02258970442966468,0.18880643391044014,0.020116175840949563,0.2760257787317737
6722,0.03365187313126572,1.0,0.033560960079477176,0.021926453818468666,0.17269496318886024,0.020491338934055046,0.17000747573695144
6723,0.03365187313126572,1.0,0.03356095869280118,0.021454416295822676,0.09938913465101828,0.021012825996881018,0.20036029581409653
6724,0.03365187313126572,1.0,0.033560983626126806,0.02235043972472344,0.19940555470408255,0.02094663712879944,0.3796404998009861
6725,0.03365187313126572,1.0,0.03356107404200637,0.023468502534215733,0.25332498084841437,0.027018678307801667,0.3970707757319532
6726,0.03365187313126572,1.0,0.03356097507596911,0.022710681125395017,0.15656366938638716,0.020556015248443492,0.33746900799021684
6727,0.03365187313126572,1.0,0.033560986756224764,0.021926453818468666,0.22618051940124403,0.0229880337747976,0.2069931571344825
6728,0.03365187313126572,1.0,0.033560963752140904,0.021454416295822676,0.28842429938862923,0.0450310517941855,0.3076592998429387
6729,0.03365187313126572,1.0,0.033560959156655024,0.022710681125395017,0.17104994146836822,0.02098058821778093,0.34026405156017187
6730,0.03365187313126572,1.0,0.03356103137688371,0.02503230025833121,0.24341028873249637,0.02438922080590787,0.373584912910446
6731,0.03365187313126572,1.0,0.03356095906838574,0.02235043972472344,0.1474252896163538,0.02089619666092394,0.3546723781499398
6732,0.03365187313126572,1.0,0.03356095991537911,0.021454416295822676,0.19045667562186963,0.022091369920440074,0.2655779615408961
6733,0.03365187313126572,1.0,0.03356095929247693,0.02235043972472344,0.19320641954571635,0.023979916089256564,0.3746130673931276
6734,0.03365187313126572,1.0,0.03356095902200906,0.021454416295822676,0.1619014349103551,0.021020730210632485,0.2481334069972927
6735,0.03365187313126572,1.0,0.03356096055802549,0.022710681125395017,0.22145841290952203,0.023072713048754457,0.3650342395414374
6736,0.03365187313126572,1.0,0.03356095998855557,0.022710681125395017,0.23344389187744252,0.026818105191110348,0.3714929030261307
6737,0.03365187313126572,1.0,0.03356095897380673,0.02235043972472344,0.21702098048643492,0.02746970027996732,0.38476653892726564
6738,0.03365187313126572,1.0,0.03356095889255606,0.04135317402710865,0.17407613312080344,0.03437641546616183,0.167241457856261
6739,0.03365187313126572,1.0,0.033560958977017274,0.02258970442966468,0.15245037915237264,0.01976936811483447,0.2583614073987643
6740,0.03365187313126572,1.0,0.03356095881411825,0.02235043972472344,0.11274694533950556,0.020944458900922974,0.33973160919329076
6741,0.03365187313126572,1.0,0.033560961186587135,0.021454416295822676,0.2522532239185025,0.021354796774617404,0.2966941508627801
6742,0.03365187313126572,1.0,0.03356095999517894,0.02258970442966468,0.2093774642269712,0.023616916673604695,0.2808902517787486
6743,0.03365187313126572,1.0,0.033560960269017115,0.022710681125395017,0.23988890200470583,0.03536153881498663,0.3741099250900604
6744,0.03365187313126572,1.0,0.03356112026907543,0.02375312933840988,0.3059976076703963,0.02710289227667894,0.3179877416872115
6745,0.03365187313126572,1.0,0.033560958920951456,0.02235043972472344,0.20911550418011127,0.028226768783235195,0.3817552305374413
6746,0.03365187313126572,1.0,0.03356095974214046,0.022710681125395017,0.1886570871681094,0.021415772404394455,0.3488424227337231
6747,0.03365187313126572,1.0,0.033561538507338895,0.038226096525062,0.3137517021251928,0.03852858287108243,0.40836339099892704
6748,0.03365187313126572,1.0,0.033560960981161125,0.031122195174736998,0.2515469809852613,0.038329911512677,0.37872627690983224
6749,0.03365187313126572,1.0,0.033560960351367575,0.04332257031769808,0.26003038075719015,0.04440752616563128,0.23520529649018954
6750,0.03365187313126572,1.0,0.03356095880907117,0.02235043972472344,0.12163190464767881,0.020853627628535314,0.3429010874751165
6751,0.03365187313126572,1.0,0.0335609589456104,0.021454416295822676,0.2234188759424962,0.033857363912054315,0.28067100386545246
6752,0.03365187313126572,1.0,0.947372128269917,0.027675682217632874,0.2548564211753034,0.03477278029565225,0.3802167639821315
6753,0.03365187313126572,1.0,0.033560958692801734,0.02258970442966468,0.14294952754738693,0.019625081018064806,0.2557685256914204
6754,0.03365187313126572,1.0,0.03356097188077989,0.022710681125395017,0.2165303408353965,0.025938779045463996,0.36769262127713326
6755,0.03365187313126572,1.0,0.03356098316088185,0.02160300789054936,0.2790618428132956,0.025314209399231676,0.3106874732260548
6756,0.03365187313126572,1.0,0.0335609587420822,0.02258970442966468,0.14576304492886302,0.020153992020722076,0.2518104335532377
6757,0.03365187313126572,1.0,0.03356095869319187,0.035177027944693205,0.26919887627772116,0.10937437141057998,0.3089809016316634
6758,0.03365187313126572,1.0,0.03356445096029281,0.023738327511427636,0.27786281720998507,0.021724733907960102,0.3934226689573196
6759,0.03365187313126572,1.0,0.033560979139492964,0.021926453818468666,0.2548289282727753,0.023034909372941396,0.23986251894790744
6760,0.03365187313126572,1.0,0.03356095941869175,0.021926453818468666,0.17339648125144302,0.02148527559912113,0.17588256601859684
6761,0.03365187313126572,1.0,0.03356096600484382,0.021454416295822676,0.21492277395599196,0.021740775522808505,0.2770544327290777
6762,0.03365187313126572,1.0,0.033560958692804066,0.022710681125395017,0.1225405089273961,0.021930062174010747,0.30959674771369866
6763,0.03365187313126572,1.0,0.947372127853615,0.02235043972472344,0.18957629444553065,0.021997428055956073,0.3739425711252007
6764,0.03365187313126572,1.0,0.03356095881477117,0.029565826063461934,0.18483733580564057,0.02642465974771721,0.2581894160005359
6765,0.03365187313126572,1.0,0.03356243601924147,0.023996779551657743,0.35903554667458587,0.02352426358520393,0.32745914023495226
6766,0.03365187313126572,1.0,0.0335609594268782,0.02235043972472344,0.222567469118401,0.02194365898071576,0.3889687289979435
6767,0.03365187313126572,1.0,0.033560969563683374,0.02235043972472344,0.21540427246691865,0.021557088001704833,0.3906864100088425
6768,0.03365187313126572,1.0,0.033560960439377396,0.036419876295574444,0.2619052184065355,0.048441339976487564,0.23712955453523604
6769,0.03365187313126572,1.0,0.03356096260117847,0.06483975486734275,0.28139824083777454,0.07846886596166151,0.30440972842148245
6770,0.03365187313126572,1.0,0.033560960439377396,0.02235043972472344,0.2592203472567648,0.03557502993507547,0.3991019598928225
